<-- Copyright Notice: (c) 2016 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132276,2,,Flat,1200,"MDN 3YO","STEVO'S DISTRIBUTORS LTD 1200",5000.00,13:05:00,"N",,"3yo","Maiden","unrestricted","sw","Slow",0,"Showery",228217,3,8,"Green Ballerina","3","f",55.50,2,,,0.80," LEN","Jim Clement","Hawera",,,1000.00,"Lisa Allpress",55.50,0.00,56,0,0,"",187200,"GREEN PERFUME (USA) 1992",132252,"IT'S MY PARTY (NZ) 1989",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132276,2,,Flat,1200,"MDN 3YO","STEVO'S DISTRIBUTORS LTD 1200",5000.00,13:05:00,"N",,"3yo","Maiden","unrestricted","sw","Slow",0,"Showery",228360,4,1,"Monowake","3","f",55.50,5,,,3.50," 1 1/2 LEN","Jim Wallace","Opaki",,,125.00,"Andrew Calder",55.50,0.00,56,0,0,"",218283,"MONOLITH (AUS) 1996",149054,"AWAKE (NZ) 1990",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132276,2,,Flat,1200,"MDN 3YO","STEVO'S DISTRIBUTORS LTD 1200",5000.00,13:05:00,"N",,"3yo","Maiden","unrestricted","sw","Slow",0,"Showery",233571,5,4,"Wainui Belle","3","f",55.50,9,,,10.30," ","Peter Schrafft","Hawera",,,0.00,"Vanessa Johnston",54.50,1.00,56,0,0,"",165590,"DIAMOND EXPRESS (NZ) 1992",195424,"FIESTA BELLA (NZ) 1997",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132276,2,,Flat,1200,"MDN 3YO","STEVO'S DISTRIBUTORS LTD 1200",5000.00,13:05:00,"N",,"3yo","Maiden","unrestricted","sw","Slow",0,"Showery",230905,6,7,"Gloaming Hill","3","f",55.50,3,,,1.80," LONG HEAD","Howie & Lorraine Mathews","Otaki",,,500.00,"Jason Waddell",55.50,0.00,55,0,0,"",219979,"CITY ON A HILL (USA) 1997",178163,"DUALBURN (AUS) 1990",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132276,2,,Flat,1200,"MDN 3YO","STEVO'S DISTRIBUTORS LTD 1200",5000.00,13:05:00,"N",,"3yo","Maiden","unrestricted","sw","Slow",0,"Showery",228253,7,2,"In A Trice","3","f",55.50,4,,,2.00," 1 1/2 LEN","Kevin Gray & Robert Patterson","Waverley",,,250.00,"David Walker",55.50,0.00,51,0,0,"",23274,"LORD BALLINA (AUS) 1979",154969,"JOYTRICE (NZ) 1991",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132276,2,,Flat,1200,"MDN 3YO","STEVO'S DISTRIBUTORS LTD 1200",5000.00,13:05:00,"N",,"3yo","Maiden","unrestricted","sw","Slow",0,"Showery",231508,9,10,"My Corona","3","f",55.50,1,1.14.25,,," 3/4 LEN","Ralph Manning","Cambridge",,,3125.00,"Gavin McKeon",55.50,0.00,50,0,0,"",219746,"MY HALO (ARG) 1995",148704,"SALUTE (NZ) 1990",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132276,2,,Flat,1200,"MDN 3YO","STEVO'S DISTRIBUTORS LTD 1200",5000.00,13:05:00,"N",,"3yo","Maiden","unrestricted","sw","Slow",0,"Showery",230244,10,3,"Nooneline","3","f",55.50,7,,,9.00," ","Matthew Eales","Awapuni",,,0.00,"Robert Hannam",55.50,0.00,50,0,0,"",216831,"HOWBADDOUWANTIT (USA) 1995",165411,"ALSO (NZ) 1992",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132276,2,,Flat,1200,"MDN 3YO","STEVO'S DISTRIBUTORS LTD 1200",5000.00,13:05:00,"N",,"3yo","Maiden","unrestricted","sw","Slow",0,"Showery",228373,11,5,"Suzy O'Reilly","3","f",55.50,8,,,10.00," ","Lisa Latta","Awapuni",,,0.00,"Bruce Herd",55.50,0.00,50,0,0,"",172521,"O'REILLY (NZ) 1993",169812,"CHICALLINA (NZ) 1993",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132283,3,,Flat,1600,"MDN","TRAINING FOR YOU 1600",5000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",0,"Showery",214628,1,6,"Nostrife","5","g",57.00,3,,,0.20," 6 LEN","Kevin Myers","Wanganui",,,500.00,"Mohi Rarere",54.25,2.75,55,0,0,"",205444,"LE DESTIN (FR) 1993",169831,"TROUBLE AND STRIFE (NZ) 1993",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132283,3,,Flat,1600,"MDN","TRAINING FOR YOU 1600",5000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",0,"Showery",221472,2,7,"Single Belt","4","g",57.00,8,,,13.50," ","Kevin Gray & Robert Patterson","Waverley",,,0.00,"Keil Collins",56.75,0.25,50,0,0,"",198735,"MAGIC OF SYDNEY (AUS) 1993",157945,"LADY DI (NZ) 1991",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132283,3,,Flat,1600,"MDN","TRAINING FOR YOU 1600",5000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",0,"Showery",225581,3,9,"Tommo","4","g",57.00,4,,,6.20," 2 LEN","Neil Wells","Bulls",,,250.00,"Johnathan Parkes",55.00,2.00,50,0,0,"",175309,"STARK SOUTH (USA) 1988",181292,"OUR SARAH (NZ) 1995",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132283,3,,Flat,1600,"MDN","TRAINING FOR YOU 1600",5000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",0,"Showery",221995,7,1,"Hepburn","4","m",55.50,2,,,0.10," NOSE","Howie & Lorraine Mathews","Otaki",,,1000.00,"Jason Waddell",55.50,0.00,55,0,0,"",186139,"PRIZED (USA) 1986",48325,"ARMAS JOY (NZ) 1985",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132283,3,,Flat,1600,"MDN","TRAINING FOR YOU 1600",5000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",0,"Showery",243909,8,4,"African Princess","4","m",55.50,1,1.44.45,,," NOSE","Brent Hrstich","Trentham",,,3125.00,"Kelly McCulloch",53.50,2.00,50,0,0,"",200704,"KILIMANJARO (GB) 1995",163958,"SHEZA DEE (NZ) 1992",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132283,3,,Flat,1600,"MDN","TRAINING FOR YOU 1600",5000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",0,"Showery",207506,9,5,"Entertain","6","m",55.50,6,,,10.20," ","Richard Cooper","Taupo",,,0.00,"Peter Wells",53.50,2.00,50,0,0,"",173400,"CAROLINGIAN (AUS) 1988",150204,"CERTAINE (NZ) 1990",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132283,3,,Flat,1600,"MDN","TRAINING FOR YOU 1600",5000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",0,"Showery",224143,10,2,"Monza Princess","4","m",55.50,7,,,11.50," ","Gale Julian","Wanganui",,,0.00,"Jade Zuppicich",53.00,2.50,50,0,0,"",177142,"GOLD BROSE (AUS) 1990",80819,"TRES CHARMANTE (NZ) 1986",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132283,3,,Flat,1600,"MDN","TRAINING FOR YOU 1600",5000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",0,"Showery",229606,11,8,"Miss Shinanagin","3","f",54.50,9,,,38.00," ","Allan Sharrock","New Plymouth",,,0.00,"Matthew Cameron",54.00,0.50,54,0,0,"",211629,"PINS (AUS) 1996",143804,"VOTE (NZ) 1989",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132283,3,,Flat,1600,"MDN","TRAINING FOR YOU 1600",5000.00,13:38:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",0,"Showery",232842,13,3,"Tipya","3","f",54.50,5,,,8.20," 2 LEN","Gary Vile","Awapuni",,,125.00,"Vanessa Johnston",53.50,1.00,50,0,0,"",175309,"STARK SOUTH (USA) 1988",166323,"TUTSI (AUS) 1992",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132278,4,,Flat,1360,"Rating 76","LOWE SCHOLLUM & JONES LTD 1360",6000.00,14:11:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Slow",0,"Showery",195698,1,4,"Sir Gatt","8","g",58.00,2,,,3.00," LEN","Jim Litt","Hawera",,,1200.00,"Sean Collins",58.00,0.00,75,0,0,"",18195,"INDIAN ORE (USA) 1977",163544,"OUR MYSTIQUE (NZ) 1992",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132278,4,,Flat,1360,"Rating 76","LOWE SCHOLLUM & JONES LTD 1360",6000.00,14:11:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Slow",0,"Showery",224157,3,8,"Golden Rays","4","m",57.00,8,,,21.10," ","Evan & J J Rayner","Wanganui",,,0.00,"Andrew Calder",57.00,0.00,71,0,0,"",186277,"SLAVIC (USA) 1987",157476,"PATIENT WAVE (NZ) 1991",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132278,4,,Flat,1360,"Rating 76","LOWE SCHOLLUM & JONES LTD 1360",6000.00,14:11:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Slow",0,"Showery",215564,5,10,"Bow","5","g",56.50,3,,,4.00," 2 1/2 LEN","Jim Wallace","Opaki",,,600.00,"David Walker",56.50,0.00,69,0,0,"",23274,"LORD BALLINA (AUS) 1979",184097,"SALAAM (NZ) 1995",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132278,4,,Flat,1360,"Rating 76","LOWE SCHOLLUM & JONES LTD 1360",6000.00,14:11:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Slow",0,"Showery",213466,6,11,"Just Call Me Dan","5","g",56.50,1,1.25.97,,," 3 LEN","Karen Zimmerman","Otaki",,,3750.00,"Darryl Bradley",56.50,0.00,69,0,0,"",184718,"DANSKE (NZ) 1995",157038,"MADELINE (NZ) 1991",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132278,4,,Flat,1360,"Rating 76","LOWE SCHOLLUM & JONES LTD 1360",6000.00,14:11:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Slow",0,"Showery",224780,7,5,"Platinum Slipper","4","m",56.50,4,,,6.50," LEN","Lisa Latta","Awapuni",,,300.00,"Bruce Herd",56.50,0.00,69,0,0,"",211629,"PINS (AUS) 1996",144101,"VOLTERRA (AUS) 1985",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132278,4,,Flat,1360,"Rating 76","LOWE SCHOLLUM & JONES LTD 1360",6000.00,14:11:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Slow",0,"Showery",218054,8,3,"Spinspex","5","m",56.50,11,,,33.00," ","Patrick Campbell","Hastings",,,0.00,"Laura Cheshire",55.50,1.00,69,0,0,"",38966,"SPECTACULAR LOVE (USA) 1982",79570,"PINS (NZ) 1985",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132278,4,,Flat,1360,"Rating 76","LOWE SCHOLLUM & JONES LTD 1360",6000.00,14:11:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Slow",0,"Showery",215155,9,2,"Zeal","5","m",56.50,10,,,25.50," ","Bernie Myers","Hawera",,,0.00,"Lisa Cropp",56.50,0.00,69,0,0,"",87997,"ZABEEL (NZ) 1986",205383,"NAMOUNA (IRE) 1993",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132278,4,,Flat,1360,"Rating 76","LOWE SCHOLLUM & JONES LTD 1360",6000.00,14:11:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Slow",0,"Showery",222598,11,1,"Silver Treasure","4","h",56.00,7,,,10.80," ","Paul Belsham","Wanganui",,,0.00,"Robert Hannam",56.00,0.00,68,0,0,"",193358,"MANALOJ (USA) 1993",83837,"TERRI TOPAZ (NZ) 1986",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132278,4,,Flat,1360,"Rating 76","LOWE SCHOLLUM & JONES LTD 1360",6000.00,14:11:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Slow",0,"Showery",223288,12,7,"Ben's Dream","4","g",56.00,6,,,9.50," ","Stephen Marsh","Cambridge",,,0.00,"Jason Waddell",56.00,0.00,67,0,0,"",213143,"DREAM WELL (FR) 1995",116308,"RORY'S HELEN (NZ) 1987",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132278,4,,Flat,1360,"Rating 76","LOWE SCHOLLUM & JONES LTD 1360",6000.00,14:11:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Slow",0,"Showery",208148,13,6,"Private Clive","6","g",55.50,9,,,25.10," ","Richard Gregory","Hastings",,,0.00,"Samantha Bambry",51.50,4.00,64,0,0,"",66278,"VIRGINIA PRIVATEER (USA) 1982",110436,"JUST DI (NZ) 1988",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132278,4,,Flat,1360,"Rating 76","LOWE SCHOLLUM & JONES LTD 1360",6000.00,14:11:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Slow",0,"Showery",220391,14,9,"Tahiti Gold","4","g",55.50,5,,,7.50," 2 LEN","John Wheeler","New Plymouth",,,150.00,"Gavin McKeon",55.50,0.00,64,0,0,"",177142,"GOLD BROSE (AUS) 1990",152767,"MAEVA POMARE (AUS) 1990",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132282,5,,Flat,1360,"MDN F&M","JENNIAN HOMES 1360",5000.00,14:47:00,"N",,"Unrestricted","Maiden","f&m","sw","Slow",0,"Showery",220031,1,4,"La Cherie","4","m",57.00,1,1.26.21,,," 3 LEN","John & Leon Mudgway","Feilding",,,3125.00,"Lisa Cropp",57.00,0.00,59,0,0,"",186666,"FALTAAT (USA) 1990",152295,"THE ATTITUDE (NZ) 1987",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132282,5,,Flat,1360,"MDN F&M","JENNIAN HOMES 1360",5000.00,14:47:00,"N",,"Unrestricted","Maiden","f&m","sw","Slow",0,"Showery",215565,3,1,"Leonulla","5","m",57.00,2,,,3.00," 1 1/4 LEN","Jim Wallace","Opaki",,,1000.00,"Laura Cheshire",56.00,1.00,57,0,0,"",199454,"SHINKO KING (IRE) 1991",37766,"SIONULLA (NZ) 1980",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132282,5,,Flat,1360,"MDN F&M","JENNIAN HOMES 1360",5000.00,14:47:00,"N",,"Unrestricted","Maiden","f&m","sw","Slow",0,"Showery",216413,4,10,"Avale","5","m",57.00,9,,,24.90," ","Ken Amey","Foxton",,,0.00,"Ronnie Stam",57.00,0.00,50,0,0,"",193564,"PENTIRE (GB) 1992",153970,"INNISVALE (NZ) 1991",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132282,5,,Flat,1360,"MDN F&M","JENNIAN HOMES 1360",5000.00,14:47:00,"N",,"Unrestricted","Maiden","f&m","sw","Slow",0,"Showery",220600,5,7,"Courtza Bird","4","m",57.00,6,,,5.90," ","Ralph Manning","Cambridge",,,0.00,"Jason Waddell",57.00,0.00,50,0,0,"",158475,"HUNZA COURT (NZ) 1991",38535,"SOME BIRD (NZ) 1981",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132282,5,,Flat,1360,"MDN F&M","JENNIAN HOMES 1360",5000.00,14:47:00,"N",,"Unrestricted","Maiden","f&m","sw","Slow",0,"Showery",221070,6,6,"Jamaican Gold","4","m",57.00,10,,,26.90," ","Chris & Colleen Wood","Cambridge",,,0.00,"Mark Hills",57.00,0.00,50,0,0,"",186666,"FALTAAT (USA) 1990",146409,"WITCH PARTNER (NZ) 1990",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132282,5,,Flat,1360,"MDN F&M","JENNIAN HOMES 1360",5000.00,14:47:00,"N",,"Unrestricted","Maiden","f&m","sw","Slow",0,"Showery",218026,7,5,"Omission","5","m",57.00,7,,,7.40," ","Maurice Beatson","Woodville",,,0.00,"Lisa Allpress",57.00,0.00,50,0,0,"",74120,"OMNICORP (NZ) 1984",116348,"SIMBIRINA (NZ) 1988",
33262,2005-12-15,4,"Wanganui","Other","Race","Wanganui J.C.","WANGANUI JC 15 DEC","Slow",0,"Showery","4 Metres, 2 Metres from 1600 to 1400",132282,5,,Flat,1360,"MDN F&M","JENNIAN HOMES 1360",5000.00,14:47:00,"N",,"Unrestricted","Maiden","f&m","sw","Slow",0,"Showery",221003,8,3,"Sweetie Pie","4","m",57.00,8,,,11.40," ","Dave Enright","Foxton",,,0.00,"Robert Hannam",57.00,0.00,50,0,0,"",131731,"DEPUTY GOVERNOR (USA) 1984",155460,"PICCADILLY BAY (NZ) 1991",
